order_key,order_item_id,product_category,seller_key,seller_label,seller_state,item_price,freight_value
47023,1,baby,1554,"Seller 1554",MG,99.49,13.82
47024,1,computers_accessories,1709,"Seller 1709",SC,46.86,14.52
47025,1,furniture_decor,2900,"Seller 2900",RS,116.00,11.91
47026,1,construction_tools_construction,774,"Seller 0774",SP,24.33,16.32
47027,1,toys,729,"Seller 0729",SP,29.00,19.32
47028,1,health_beauty,2465,"Seller 2465",SP,89.99,7.88
47029,1,pet_shop,2659,"Seller 2659",SP,45.90,11.15
47030,1,flowers,2760,"Seller 2760",SP,65.90,11.73
47031,1,toys,852,"Seller 0852",SP,259.40,19.07
47032,1,toys,1904,"Seller 1904",SP,129.80,12.24
47033,1,stationery,2296,"Seller 2296",SP,189.00,17.08
47034,1,toys,769,"Seller 0769",SP,99.99,47.14
47035,1,telephony,1789,"Seller 1789",SP,45.00,3.89
47035,2,telephony,1789,"Seller 1789",SP,45.00,3.89
47036,1,computers_accessories,1661,"Seller 1661",PR,74.90,12.65
47036,2,computers_accessories,1661,"Seller 1661",PR,74.90,12.65
47036,3,computers_accessories,1661,"Seller 1661",PR,74.90,12.65
47036,4,computers_accessories,1661,"Seller 1661",PR,74.90,12.65
47036,5,computers_accessories,1661,"Seller 1661",PR,74.90,12.65
47037,1,toys,147,"Seller 0147",SP,38.25,17.92
47038,1,sports_leisure,1547,"Seller 1547",SP,98.00,15.44
47039,1,health_beauty,1090,"Seller 1090",SP,99.99,15.45
47040,1,health_beauty,546,"Seller 0546",SP,39.99,14.10
47041,1,health_beauty,2465,"Seller 2465",SP,34.99,11.85
47042,1,health_beauty,80,"Seller 0080",MA,122.99,30.11
47043,1,drinks,1875,"Seller 1875",SP,58.00,18.29
47044,1,furniture_decor,191,"Seller 0191",SP,139.20,23.77
47045,1,health_beauty,1339,"Seller 1339",SP,699.40,27.70
47046,1,perfumery,278,"Seller 0278",SP,174.56,38.77
47047,1,perfumery,278,"Seller 0278",SP,232.56,13.13
47048,1,flowers,1704,"Seller 1704",SP,21.60,11.85
47048,2,flowers,1704,"Seller 1704",SP,21.60,11.85
47049,1,bed_bath_table,879,"Seller 0879",SP,89.90,17.88
47050,1,baby,2053,"Seller 2053",SC,110.00,29.17
47051,1,cool_stuff,841,"Seller 0841",RJ,199.99,36.72
47052,1,stationery,527,"Seller 0527",MG,119.90,25.68
47053,1,computers_accessories,983,"Seller 0983",PR,299.00,22.54
47054,1,auto,2569,"Seller 2569",PR,319.00,20.03
47055,1,perfumery,1191,"Seller 1191",RJ,369.90,15.47
47056,1,furniture_decor,2469,"Seller 2469",SP,66.30,17.30
47057,1,baby,2293,"Seller 2293",SP,149.90,18.30
47058,1,sports_leisure,1747,"Seller 1747",SP,89.90,13.18
47059,1,computers_accessories,2803,"Seller 2803",PR,219.50,15.71
47059,2,computers_accessories,2803,"Seller 2803",PR,219.50,15.71
47060,1,health_beauty,2465,"Seller 2465",SP,89.99,14.38
47061,1,health_beauty,2465,"Seller 2465",SP,49.99,15.10
47062,1,"Unknown / unclassified",156,"Seller 0156",MG,44.90,15.56
47063,1,toys,1718,"Seller 1718",SC,12.50,19.32
47064,1,watches_gifts,2126,"Seller 2126",RJ,55.00,21.19
47065,1,perfumery,278,"Seller 0278",SP,167.92,12.68
47066,1,computers_accessories,1129,"Seller 1129",SP,112.00,14.36
47067,1,sports_leisure,2787,"Seller 2787",SP,159.00,20.60
47068,1,cool_stuff,1497,"Seller 1497",SP,129.99,17.16
47069,1,computers_accessories,2803,"Seller 2803",PR,119.00,14.17
47070,1,watches_gifts,1228,"Seller 1228",SP,69.00,15.92
47071,1,health_beauty,1814,"Seller 1814",SP,100.00,26.78
47072,1,computers_accessories,2712,"Seller 2712",PR,49.99,25.63
47073,1,furniture_decor,2967,"Seller 2967",PR,18.75,17.06
47074,1,health_beauty,1191,"Seller 1191",RJ,69.90,17.74
47075,1,small_appliances,939,"Seller 0939",SP,98.00,17.94
47076,1,housewares,313,"Seller 0313",SC,179.90,48.70
47077,1,pet_shop,1133,"Seller 1133",MG,94.90,19.63
47078,1,auto,2713,"Seller 2713",SP,80.00,13.00
47079,1,computers_accessories,1944,"Seller 1944",MG,149.00,40.37
47080,1,housewares,605,"Seller 0605",RS,239.90,9.50
47080,2,housewares,605,"Seller 0605",RS,239.90,9.50
47081,1,computers_accessories,2711,"Seller 2711",SP,2999.89,48.38
47082,1,watches_gifts,1228,"Seller 1228",SP,29.00,7.39
47083,1,"Unknown / unclassified",2727,"Seller 2727",PR,98.90,17.94
47084,1,sports_leisure,1952,"Seller 1952",SP,55.13,27.54
47085,1,bed_bath_table,879,"Seller 0879",SP,89.90,15.38
47086,1,consoles_games,644,"Seller 0644",SP,36.20,12.79
47087,1,industry_commerce_and_business,149,"Seller 0149",SP,79.90,15.06
47088,1,computers_accessories,1928,"Seller 1928",SP,19.99,18.24
47089,1,garden_tools,366,"Seller 0366",SP,59.90,17.67
47090,1,sports_leisure,1122,"Seller 1122",MG,139.90,3.45
47090,2,sports_leisure,1295,"Seller 1295",RJ,89.10,21.72
47090,3,sports_leisure,1295,"Seller 1295",RJ,89.10,21.72
47090,4,sports_leisure,1295,"Seller 1295",RJ,89.10,21.72
47091,1,housewares,2075,"Seller 2075",SP,19.90,8.72
47092,1,housewares,691,"Seller 0691",SP,85.90,13.04
47093,1,health_beauty,2936,"Seller 2936",SP,49.90,13.65
47094,1,consoles_games,1648,"Seller 1648",RS,34.90,16.32
47095,1,fashion_bags_accessories,702,"Seller 0702",SP,46.56,7.78
47096,1,garden_tools,2,"Seller 0002",ES,99.00,33.08
47097,1,auto,1135,"Seller 1135",SP,50.90,15.44
47098,1,garden_tools,1944,"Seller 1944",MG,99.99,50.99
47099,1,fashion_shoes,50,"Seller 0050",SP,199.70,15.17
47100,1,housewares,1745,"Seller 1745",SP,29.99,15.31
47101,1,auto,543,"Seller 0543",SP,24.79,10.96
47102,1,watches_gifts,1228,"Seller 1228",SP,59.00,22.12
47103,1,perfumery,2465,"Seller 2465",SP,53.99,15.13
47104,1,computers_accessories,942,"Seller 0942",SP,20.00,9.27
47105,1,garden_tools,418,"Seller 0418",SP,69.71,12.93
47105,2,garden_tools,418,"Seller 0418",SP,69.71,12.93
47106,1,home_appliances,3066,"Seller 3066",SP,149.99,38.57
47107,1,telephony,1046,"Seller 1046",SP,39.99,15.23
47108,1,toys,841,"Seller 0841",RJ,69.99,15.25
47109,1,telephony,2432,"Seller 2432",SP,17.00,8.29
47110,1,construction_tools_construction,2170,"Seller 2170",SC,139.99,41.96
47111,1,garden_tools,2267,"Seller 2267",SP,32.90,37.04
47112,1,consoles_games,1405,"Seller 1405",MG,79.99,8.30
47113,1,stationery,729,"Seller 0729",SP,109.00,13.78
47114,1,luggage_accessories,1146,"Seller 1146",SP,289.90,70.39
47115,1,computers_accessories,1944,"Seller 1944",MG,149.00,40.37
47116,1,bed_bath_table,1146,"Seller 1146",SP,69.90,13.79
47117,1,watches_gifts,1228,"Seller 1228",SP,65.00,15.20
47118,1,fashion_bags_accessories,172,"Seller 0172",MG,39.90,14.10
47119,1,stationery,729,"Seller 0729",SP,159.00,18.36
47120,1,sports_leisure,2451,"Seller 2451",SP,99.99,36.72
47121,1,stationery,2135,"Seller 2135",SP,234.90,14.66
47122,1,sports_leisure,1747,"Seller 1747",SP,158.90,25.56
47123,1,health_beauty,1986,"Seller 1986",SP,118.33,18.08
47124,1,health_beauty,2168,"Seller 2168",SP,42.50,14.61
47125,1,toys,3002,"Seller 3002",SP,34.90,14.11
47126,1,housewares,2152,"Seller 2152",GO,179.00,26.53
47127,1,luggage_accessories,2926,"Seller 2926",SP,14.50,7.39
47128,1,auto,2299,"Seller 2299",SP,189.90,14.23
47129,1,toys,1162,"Seller 1162",SP,59.90,15.63
47130,1,health_beauty,2843,"Seller 2843",SP,79.90,11.47
47130,2,health_beauty,2843,"Seller 2843",SP,67.80,11.47
47131,1,books_technical,2218,"Seller 2218",SP,57.89,14.50
47132,1,small_appliances,2495,"Seller 2495",SP,359.90,25.28
47133,1,home_construction,1820,"Seller 1820",RJ,79.90,15.32
47134,1,furniture_decor,191,"Seller 0191",SP,75.00,21.61
47134,2,furniture_decor,191,"Seller 0191",SP,75.00,21.61
47135,1,baby,1450,"Seller 1450",SP,25.00,7.44
47136,1,bed_bath_table,6,"Seller 0006",SP,82.99,17.83
47137,1,cool_stuff,1497,"Seller 1497",SP,59.99,13.00
47138,1,telephony,1007,"Seller 1007",BA,289.00,27.30
47138,2,telephony,1007,"Seller 1007",BA,289.00,27.30
47139,1,bed_bath_table,1808,"Seller 1808",SP,105.99,18.62
47140,1,furniture_decor,1356,"Seller 1356",SP,59.00,15.62
47141,1,computers_accessories,1928,"Seller 1928",SP,29.99,7.39
47142,1,small_appliances,1830,"Seller 1830",SP,20.59,8.29
47143,1,auto,1384,"Seller 1384",SP,429.90,20.26
47144,1,food,255,"Seller 0255",SP,27.90,9.08
47145,1,sports_leisure,1027,"Seller 1027",SP,109.99,39.83
47146,1,sports_leisure,1875,"Seller 1875",SP,28.00,11.22
47147,1,computers_accessories,1944,"Seller 1944",MG,119.99,44.64
47148,1,health_beauty,1191,"Seller 1191",RJ,109.90,27.31
47149,1,watches_gifts,1532,"Seller 1532",SP,165.00,13.59
47150,1,furniture_decor,1211,"Seller 1211",SP,179.00,17.99
47151,1,musical_instruments,1615,"Seller 1615",SC,53.60,15.13
47151,2,musical_instruments,1615,"Seller 1615",SC,53.60,15.13
47152,1,home_construction,880,"Seller 0880",SP,443.90,15.55
47153,1,bed_bath_table,1177,"Seller 1177",SC,59.90,19.61
47154,1,pet_shop,2361,"Seller 2361",SP,57.99,24.72
47155,1,housewares,2206,"Seller 2206",SC,259.00,46.27
47156,1,health_beauty,2465,"Seller 2465",SP,23.99,7.78
47157,1,electronics,2135,"Seller 2135",SP,99.90,11.31
47157,2,electronics,2135,"Seller 2135",SP,99.90,11.31
47158,1,bed_bath_table,1215,"Seller 1215",SP,52.58,13.95
47159,1,consoles_games,1405,"Seller 1405",MG,200.00,16.15
47160,1,bed_bath_table,282,"Seller 0282",SP,56.99,19.59
47161,1,health_beauty,494,"Seller 0494",MG,765.00,27.06
47162,1,home_construction,75,"Seller 0075",PR,595.00,29.79
47163,1,watches_gifts,1928,"Seller 1928",SP,24.99,21.15
47164,1,books_general_interest,320,"Seller 0320",SP,44.95,7.58
47165,1,health_beauty,24,"Seller 0024",PR,118.90,38.38
47166,1,sports_leisure,399,"Seller 0399",SP,99.00,29.09
47167,1,bed_bath_table,430,"Seller 0430",SP,54.90,19.87
47168,1,furniture_decor,1814,"Seller 1814",SP,69.90,12.43
47168,2,furniture_decor,1814,"Seller 1814",SP,69.90,12.43
47168,3,furniture_decor,1814,"Seller 1814",SP,69.90,12.43
47169,1,watches_gifts,1207,"Seller 1207",RJ,120.00,18.94
47170,1,watches_gifts,1228,"Seller 1228",SP,56.00,11.89
47171,1,health_beauty,2117,"Seller 2117",SP,30.97,10.96
47172,1,housewares,901,"Seller 0901",SP,68.00,21.56
47173,1,cool_stuff,2244,"Seller 2244",SP,99.90,15.46
47174,1,garden_tools,567,"Seller 0567",SC,449.00,48.44
47175,1,watches_gifts,1552,"Seller 1552",SP,489.99,17.18
47176,1,art,2336,"Seller 2336",SP,99.99,15.01
47177,1,books_technical,159,"Seller 0159",SP,24.00,19.32
47178,1,computers_accessories,1632,"Seller 1632",MG,34.90,15.34
47179,1,health_beauty,490,"Seller 0490",MG,72.90,11.12
47180,1,office_furniture,1527,"Seller 1527",SP,179.90,46.07
47180,2,office_furniture,1527,"Seller 1527",SP,179.90,46.07
47181,1,toys,1643,"Seller 1643",SP,899.90,23.55
47182,1,toys,1361,"Seller 1361",SP,38.80,21.57
47183,1,furniture_decor,1686,"Seller 1686",SP,12.99,9.34
47183,2,furniture_decor,1686,"Seller 1686",SP,12.99,9.34
47183,3,furniture_decor,1686,"Seller 1686",SP,12.99,9.34
47183,4,furniture_decor,1686,"Seller 1686",SP,12.99,9.34
47184,1,stationery,525,"Seller 0525",SP,19.90,15.23
47185,1,cool_stuff,1497,"Seller 1497",SP,129.99,11.52
47186,1,telephony,394,"Seller 0394",SP,18.90,8.72
47187,1,small_appliances,72,"Seller 0072",RS,328.00,20.89
47188,1,furniture_decor,2469,"Seller 2469",SP,117.60,22.29
47189,1,telephony,1007,"Seller 1007",BA,170.00,25.54
47190,1,bed_bath_table,304,"Seller 0304",SC,89.00,17.87
47191,1,sports_leisure,1282,"Seller 1282",SP,115.00,21.30
47192,1,sports_leisure,82,"Seller 0082",PR,299.00,10.80
47193,1,luggage_accessories,35,"Seller 0035",PR,142.50,16.76
47194,1,signaling_and_security,1740,"Seller 1740",SP,670.00,28.45
47195,1,bed_bath_table,2505,"Seller 2505",SP,157.00,21.59
47196,1,housewares,195,"Seller 0195",SP,168.90,15.27
47197,1,health_beauty,1069,"Seller 1069",SC,42.90,15.10
47198,1,health_beauty,1191,"Seller 1191",RJ,159.90,13.07
47199,1,sports_leisure,1183,"Seller 1183",SP,33.10,15.10
47199,2,sports_leisure,1183,"Seller 1183",SP,33.10,15.10
47200,1,home_construction,1974,"Seller 1974",SP,160.00,86.34
47200,2,home_construction,1974,"Seller 1974",SP,288.00,86.34
47201,1,pet_shop,861,"Seller 0861",PR,7.90,8.72
47202,1,telephony,1007,"Seller 1007",BA,283.20,10.55
47203,1,furniture_decor,191,"Seller 0191",SP,38.40,26.89
47203,2,furniture_decor,191,"Seller 0191",SP,38.40,26.89
47203,3,furniture_decor,191,"Seller 0191",SP,38.40,26.89
47204,1,pet_shop,1133,"Seller 1133",MG,99.90,23.50
47205,1,housewares,485,"Seller 0485",PR,114.99,21.08
47206,1,furniture_decor,1814,"Seller 1814",SP,69.90,19.98
47207,1,kitchen_dining_laundry_garden_furniture,1317,"Seller 1317",SP,44.88,19.23
47208,1,watches_gifts,1207,"Seller 1207",RJ,105.00,9.27
47209,1,stationery,2891,"Seller 2891",SP,39.15,8.43
47210,1,telephony,2817,"Seller 2817",SP,24.99,21.15
47211,1,cool_stuff,2981,"Seller 2981",SP,129.90,20.10
47212,1,toys,2135,"Seller 2135",SP,139.90,9.79
47213,1,computers_accessories,283,"Seller 0283",MG,28.90,27.41
47214,1,auto,2422,"Seller 2422",SP,121.99,20.90
47215,1,auto,1630,"Seller 1630",SP,98.00,16.84
47216,1,health_beauty,2843,"Seller 2843",SP,58.99,15.16
47217,1,furniture_decor,1941,"Seller 1941",SP,250.00,24.29
47218,1,office_furniture,1527,"Seller 1527",SP,169.99,31.93
47219,1,musical_instruments,2947,"Seller 2947",SP,629.00,60.66
47220,1,garden_tools,366,"Seller 0366",SP,53.90,14.47
47221,1,toys,794,"Seller 0794",DF,59.00,15.85
47221,2,toys,794,"Seller 0794",DF,59.00,15.85
47222,1,baby,1629,"Seller 1629",SP,52.00,18.97
47223,1,watches_gifts,1532,"Seller 1532",SP,680.00,88.62
47224,1,watches_gifts,59,"Seller 0059",RJ,129.99,19.82
47225,1,pet_shop,2934,"Seller 2934",SP,69.99,12.93
47226,1,computers_accessories,1928,"Seller 1928",SP,67.99,9.23
47227,1,health_beauty,802,"Seller 0802",SP,149.90,20.29
47228,1,furniture_decor,2635,"Seller 2635",SP,49.80,16.11
47229,1,watches_gifts,552,"Seller 0552",SP,227.90,8.46
47230,1,sports_leisure,571,"Seller 0571",SP,25.99,16.11
47231,1,toys,1561,"Seller 1561",SP,244.99,10.47
47232,1,cool_stuff,1814,"Seller 1814",SP,29.50,11.73
47233,1,cool_stuff,2135,"Seller 2135",SP,19.90,8.72
47233,2,cool_stuff,2135,"Seller 2135",SP,19.90,8.72
47234,1,furniture_decor,245,"Seller 0245",SP,67.50,21.11
47235,1,construction_tools_lights,191,"Seller 0191",SP,228.00,26.58
47236,1,telephony,1046,"Seller 1046",SP,29.99,12.79
47237,1,bed_bath_table,2553,"Seller 2553",SP,49.80,14.10
47238,1,watches_gifts,211,"Seller 0211",SP,749.99,39.05
47239,1,furniture_decor,2141,"Seller 2141",MG,169.90,29.17
47240,1,fashion_bags_accessories,2934,"Seller 2934",SP,29.90,9.09
47241,1,pet_shop,1326,"Seller 1326",SP,63.90,14.54
47242,1,construction_tools_construction,1640,"Seller 1640",SP,24.50,8.27
47243,1,pet_shop,1175,"Seller 1175",SP,735.00,22.95
47244,1,cool_stuff,2458,"Seller 2458",MG,139.90,15.73
47245,1,auto,2856,"Seller 2856",SP,18.00,12.79
47246,1,bed_bath_table,2469,"Seller 2469",SP,81.80,9.99
47247,1,telephony,2631,"Seller 2631",SP,23.99,7.39
47248,1,garden_tools,1049,"Seller 1049",SP,48.00,22.28
47249,1,computers_accessories,942,"Seller 0942",SP,180.00,10.01
47250,1,auto,1483,"Seller 1483",SP,27.00,20.80
47251,1,watches_gifts,2143,"Seller 2143",SP,190.83,12.84
47252,1,sports_leisure,981,"Seller 0981",SP,69.00,9.59
47252,2,sports_leisure,1652,"Seller 1652",SP,799.99,143.78
47252,3,sports_leisure,837,"Seller 0837",SP,59.87,3.85
47253,1,musical_instruments,983,"Seller 0983",PR,419.90,20.51
47253,2,musical_instruments,983,"Seller 0983",PR,419.90,20.51
47253,3,musical_instruments,983,"Seller 0983",PR,419.90,20.51
47253,4,musical_instruments,983,"Seller 0983",PR,419.90,20.51
47254,1,auto,1630,"Seller 1630",SP,226.95,20.10
47254,2,auto,1630,"Seller 1630",SP,143.80,14.93
47255,1,housewares,1018,"Seller 1018",SP,115.92,14.58
47256,1,electronics,2032,"Seller 2032",SP,25.32,18.28
47257,1,telephony,1789,"Seller 1789",SP,11.97,11.85
47258,1,watches_gifts,1425,"Seller 1425",PR,198.00,16.14
47259,1,watches_gifts,3000,"Seller 3000",SP,123.43,11.47
47260,1,perfumery,2103,"Seller 2103",MG,89.90,17.07
47261,1,telephony,2869,"Seller 2869",SP,19.99,24.84
47262,1,watches_gifts,1181,"Seller 1181",RS,139.90,17.91
47263,1,health_beauty,2799,"Seller 2799",SP,26.49,8.27
47263,2,health_beauty,2799,"Seller 2799",SP,26.49,8.27
47264,1,food,2047,"Seller 2047",SP,29.15,7.46
47264,2,food,2047,"Seller 2047",SP,29.15,7.46
47265,1,bed_bath_table,606,"Seller 0606",SP,115.00,16.78
47266,1,sports_leisure,1292,"Seller 1292",PR,64.90,18.51
47266,2,sports_leisure,1292,"Seller 1292",PR,54.90,18.52
47267,1,sports_leisure,36,"Seller 0036",SP,140.00,23.78
47268,1,perfumery,1946,"Seller 1946",RJ,199.99,36.72
47269,1,sports_leisure,53,"Seller 0053",SP,23.90,15.11
47270,1,toys,2955,"Seller 2955",SP,194.00,13.70
47271,1,bed_bath_table,1836,"Seller 1836",SC,141.64,34.53
47272,1,watches_gifts,3000,"Seller 3000",SP,259.00,14.47
47273,1,consoles_games,1699,"Seller 1699",SP,38.90,15.11
47274,1,computers_accessories,2264,"Seller 2264",DF,51.90,16.80
47275,1,toys,2296,"Seller 2296",SP,22.00,11.85
47276,1,furniture_decor,191,"Seller 0191",SP,105.00,18.54
47277,1,auto,345,"Seller 0345",SP,24.90,7.39
47278,1,health_beauty,2799,"Seller 2799",SP,34.49,7.98
47279,1,toys,729,"Seller 0729",SP,49.00,16.11
47280,1,furniture_decor,2115,"Seller 2115",SP,39.90,12.48
47281,1,furniture_decor,2872,"Seller 2872",MG,174.42,15.39
47282,1,bed_bath_table,156,"Seller 0156",MG,63.90,15.66
47282,2,bed_bath_table,156,"Seller 0156",MG,63.90,15.66
47283,1,bed_bath_table,879,"Seller 0879",SP,89.90,16.26
47284,1,housewares,1580,"Seller 1580",SP,58.90,14.13
47285,1,health_beauty,2938,"Seller 2938",SP,18.99,7.78
47286,1,garden_tools,366,"Seller 0366",SP,53.90,14.47
47287,1,home_confort,737,"Seller 0737",SP,8.00,7.78
47288,1,stationery,729,"Seller 0729",SP,69.90,29.42
47289,1,cool_stuff,215,"Seller 0215",RS,199.00,18.64
47290,1,health_beauty,2936,"Seller 2936",SP,34.00,26.90
47291,1,health_beauty,2630,"Seller 2630",SP,139.00,19.07
47291,2,health_beauty,2630,"Seller 2630",SP,139.00,19.07
47292,1,furniture_decor,843,"Seller 0843",SP,29.99,13.04
47292,2,furniture_decor,843,"Seller 0843",SP,29.99,13.04
47293,1,watches_gifts,1645,"Seller 1645",SC,89.90,17.88
47294,1,bed_bath_table,879,"Seller 0879",SP,89.90,17.88
47295,1,watches_gifts,1694,"Seller 1694",SC,59.00,18.29
47296,1,perfumery,226,"Seller 0226",SP,6.90,15.23
47298,1,stationery,2233,"Seller 2233",MG,99.99,16.46
47299,1,housewares,2604,"Seller 2604",MG,129.00,21.39
47299,2,housewares,2604,"Seller 2604",MG,129.00,21.39
47300,1,garden_tools,366,"Seller 0366",SP,53.90,14.47
47300,2,garden_tools,366,"Seller 0366",SP,53.90,14.47
47300,3,garden_tools,366,"Seller 0366",SP,53.90,14.47
47300,4,garden_tools,366,"Seller 0366",SP,53.90,14.47
47301,1,office_furniture,2981,"Seller 2981",SP,135.90,25.79
47302,1,housewares,86,"Seller 0086",SP,34.07,18.94
47302,2,housewares,86,"Seller 0086",SP,34.07,18.94
47302,3,housewares,86,"Seller 0086",SP,34.07,18.94
47303,1,furniture_decor,102,"Seller 0102",MG,449.90,30.22
47304,1,telephony,1536,"Seller 1536",SP,24.90,15.10
47305,1,bed_bath_table,812,"Seller 0812",SP,27.00,7.39
47306,1,sports_leisure,1006,"Seller 1006",PR,149.90,21.97
47307,1,stationery,2122,"Seller 2122",RS,199.90,20.37
47308,1,pet_shop,1732,"Seller 1732",SP,299.90,146.30
47309,1,bed_bath_table,74,"Seller 0074",RS,41.90,16.05
47310,1,construction_tools_construction,307,"Seller 0307",SP,118.00,27.81
47310,2,construction_tools_construction,307,"Seller 0307",SP,118.00,27.81
47311,1,health_beauty,932,"Seller 0932",SP,79.00,9.37
47312,1,sports_leisure,569,"Seller 0569",SP,28.90,9.44
47313,1,health_beauty,46,"Seller 0046",SC,485.90,25.33
47314,1,health_beauty,1547,"Seller 1547",SP,150.00,17.49
47315,1,health_beauty,519,"Seller 0519",SP,100.50,11.91
47316,1,pet_shop,985,"Seller 0985",SP,9.90,7.39
47316,2,pet_shop,985,"Seller 0985",SP,9.90,7.39
47317,1,furniture_decor,1814,"Seller 1814",SP,75.00,16.16
47318,1,baby,2244,"Seller 2244",SP,35.90,26.89
47319,1,construction_tools_construction,1640,"Seller 1640",SP,34.00,18.23
47320,1,computers_accessories,2929,"Seller 2929",SP,38.00,11.85
47321,1,sports_leisure,1247,"Seller 1247",SC,65.00,14.62
47322,1,housewares,1018,"Seller 1018",SP,49.99,9.34
47322,2,housewares,1018,"Seller 1018",SP,49.99,9.34
47322,3,housewares,1018,"Seller 1018",SP,49.99,9.34
47322,4,housewares,1018,"Seller 1018",SP,49.99,9.34
47323,1,housewares,2981,"Seller 2981",SP,104.90,12.07
47324,1,home_appliances,2598,"Seller 2598",SP,141.00,34.53
47325,1,furniture_decor,1111,"Seller 1111",MG,199.00,17.87
47326,1,computers_accessories,2909,"Seller 2909",SP,14.99,14.10
47327,1,books_general_interest,989,"Seller 0989",SP,129.90,21.40
47328,1,agro_industry_and_commerce,1219,"Seller 1219",SP,99.00,8.04
47328,2,agro_industry_and_commerce,1219,"Seller 1219",SP,99.00,8.04
47329,1,air_conditioning,2581,"Seller 2581",SP,79.00,9.37
47330,1,furniture_decor,2475,"Seller 2475",SP,102.00,24.25
47330,2,furniture_decor,25,"Seller 0025",PR,129.00,24.25
47331,1,health_beauty,80,"Seller 0080",MA,64.99,27.51
47332,1,toys,1501,"Seller 1501",SP,70.97,17.75
47333,1,health_beauty,2624,"Seller 2624",SP,29.90,16.95
47334,1,sports_leisure,317,"Seller 0317",SP,59.99,9.34
47335,1,housewares,1018,"Seller 1018",SP,85.71,11.80
47336,1,toys,2607,"Seller 2607",RS,60.00,15.17
47337,1,garden_tools,366,"Seller 0366",SP,53.90,8.11
47338,1,health_beauty,2832,"Seller 2832",SP,39.90,18.23
47339,1,cool_stuff,215,"Seller 0215",RS,199.00,38.94
47340,1,perfumery,904,"Seller 0904",SP,89.90,7.89
47341,1,computers_accessories,1228,"Seller 1228",SP,69.00,7.74
47342,1,bed_bath_table,323,"Seller 0323",SP,45.90,9.34
47343,1,bed_bath_table,2505,"Seller 2505",SP,61.50,38.75
47344,1,construction_tools_construction,141,"Seller 0141",PR,99.90,56.10
47344,2,construction_tools_construction,1662,"Seller 1662",SC,335.90,2.24
47344,3,construction_tools_construction,141,"Seller 0141",PR,99.90,56.10
47345,1,"Unknown / unclassified",267,"Seller 0267",SP,629.90,131.63
47346,1,stationery,729,"Seller 0729",SP,79.00,17.80
