order_key,customer_key,customer_state,order_status,order_date,approval_stage_flag,carrier_handoff_stage_flag,delivered_stage_flag,canceled_order_flag,unavailable_order_flag,delivery_eligible_flag,on_time_flag,late_flag,delivery_status,days_to_deliver,days_late,latest_review_score,order_item_count,order_product_value,order_freight_value
44754,50013,MG,unavailable,2017-07-11,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,5,0,0.00,0.00
44755,1950,MG,delivered,2018-05-03,1,1,1,0,0,1,1,0,"On time",12,0,5,1,148.00,15.92
44756,37404,MG,delivered,2017-12-08,1,1,1,0,0,1,1,0,"On time",11,0,4,2,214.00,31.00
44757,71145,DF,delivered,2018-04-28,1,1,1,0,0,1,1,0,"On time",14,0,5,1,143.00,18.88
44758,46311,CE,delivered,2017-08-14,1,1,1,0,0,1,1,0,"On time",14,0,4,1,49.99,20.75
44759,24089,SC,delivered,2017-12-03,1,1,1,0,0,1,1,0,"On time",30,0,4,1,84.99,16.35
44760,45766,SP,delivered,2018-07-21,1,1,1,0,0,1,1,0,"On time",8,0,5,1,90.00,20.58
44761,39869,TO,delivered,2018-03-07,1,1,1,0,0,1,1,0,"On time",15,0,5,1,599.90,46.26
44762,49597,MG,delivered,2017-05-10,1,1,1,0,0,1,1,0,"On time",9,0,4,1,308.99,17.92
44763,89433,DF,delivered,2018-07-03,1,1,1,0,0,1,1,0,"On time",9,0,3,1,449.90,214.86
44764,70128,RJ,delivered,2018-02-12,1,1,1,0,0,1,1,0,"On time",21,0,5,1,12.25,14.10
44765,74566,RJ,shipped,2018-03-19,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,3,1,549.00,22.81
44766,43261,SC,delivered,2018-02-24,1,1,1,0,0,1,1,0,"On time",13,0,5,1,148.00,15.79
44767,19551,DF,delivered,2018-03-12,1,1,1,0,0,1,1,0,"On time",7,0,5,1,55.00,13.65
44768,56744,RJ,delivered,2018-06-03,1,1,1,0,0,1,1,0,"On time",15,0,5,1,209.99,24.01
44769,25142,SP,delivered,2018-06-25,1,1,1,0,0,1,1,0,"On time",4,0,5,1,12.90,7.39
44770,4094,ES,delivered,2017-10-15,1,1,1,0,0,1,1,0,"On time",9,0,5,1,53.99,14.13
44771,78811,SP,delivered,2018-08-07,1,1,1,0,0,1,1,0,"On time",4,0,5,3,73.50,26.76
44772,49445,SP,delivered,2018-06-13,1,1,1,0,0,1,1,0,"On time",2,0,5,1,24.90,7.75
44773,30503,SP,delivered,2018-01-02,1,1,1,0,0,1,1,0,"On time",9,0,1,1,45.60,7.78
44774,64453,SP,delivered,2018-05-27,1,1,1,0,0,1,1,0,"On time",15,0,5,1,110.00,29.49
44775,61191,RJ,delivered,2017-08-08,1,1,1,0,0,1,1,0,"On time",14,0,5,2,139.80,35.48
44776,22405,DF,delivered,2018-06-16,1,1,1,0,0,1,1,0,"On time",6,0,5,1,14.20,15.23
44777,76657,SP,delivered,2018-02-09,1,1,1,0,0,1,1,0,"On time",11,0,5,1,199.90,8.98
44778,70692,PR,delivered,2018-02-27,1,1,1,0,0,1,1,0,"On time",13,0,5,1,19.90,12.48
44779,86077,SP,delivered,2017-11-26,1,1,1,0,0,1,1,0,"On time",10,0,4,1,17.99,15.10
44780,21843,MT,delivered,2018-01-14,1,1,1,0,0,1,1,0,"On time",19,0,1,1,147.50,36.35
44781,64328,SP,delivered,2018-03-17,1,1,1,0,0,1,1,0,"On time",4,0,5,1,19.99,8.88
44782,4771,SC,delivered,2018-01-16,1,1,1,0,0,1,1,0,"On time",16,0,4,1,130.00,18.16
44783,62021,BA,delivered,2017-08-07,1,1,1,0,0,1,1,0,"On time",10,0,5,1,14.90,16.79
44784,17882,DF,delivered,2017-07-26,1,1,1,0,0,1,1,0,"On time",12,0,5,1,54.99,15.13
44785,94892,GO,canceled,2017-02-08,1,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,1,49.90,17.78
44786,81004,PR,delivered,2018-08-12,1,1,1,0,0,1,1,0,"On time",9,0,3,1,16.10,18.23
44787,16657,MS,delivered,2017-12-18,1,1,1,0,0,1,1,0,"On time",17,0,5,1,169.90,18.44
44788,24747,RJ,delivered,2018-05-26,1,1,1,0,0,1,1,0,"On time",12,0,5,1,39.90,23.28
44789,27324,SP,delivered,2018-04-23,1,1,1,0,0,1,1,0,"On time",2,0,4,1,89.99,8.39
44790,86653,SP,delivered,2018-02-18,1,1,1,0,0,1,1,0,"On time",8,0,5,1,149.99,16.68
44791,37237,PA,delivered,2018-06-23,1,1,1,0,0,1,1,0,"On time",16,0,5,1,65.50,19.37
44792,52869,SP,delivered,2018-03-01,1,1,1,0,0,1,1,0,"On time",16,0,5,1,139.00,25.42
44793,60798,SP,delivered,2018-06-11,1,1,1,0,0,1,1,0,"On time",2,0,5,1,26.99,7.39
44794,63526,SP,delivered,2018-03-06,1,1,1,0,0,1,1,0,"On time",3,0,2,2,70.00,20.18
44795,13937,SP,delivered,2017-02-11,1,1,1,0,0,1,1,0,"On time",5,0,5,3,26.70,32.88
44796,86824,MG,delivered,2017-05-18,1,1,1,0,0,1,1,0,"On time",19,0,3,1,126.99,30.73
44797,18806,SP,delivered,2017-12-13,1,1,1,0,0,1,1,0,"On time",15,0,1,14,826.00,188.02
44798,89052,SP,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",7,0,5,1,99.99,20.04
44799,90516,SP,delivered,2018-07-17,1,1,1,0,0,1,1,0,"On time",3,0,4,1,17.90,7.87
44800,41358,MA,delivered,2018-07-26,1,1,1,0,0,1,1,0,"On time",11,0,4,1,19.99,50.86
44801,25283,BA,delivered,2017-11-25,1,1,1,0,0,1,0,1,Late,41,15,1,1,76.89,17.82
44802,37584,SP,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",12,0,4,2,259.78,139.54
44803,88936,SC,delivered,2017-12-06,1,1,1,0,0,1,1,0,"On time",29,0,4,1,14.90,15.10
44804,32794,MG,delivered,2018-03-20,1,1,1,0,0,1,1,0,"On time",6,0,1,1,219.00,26.68
44805,8817,RS,delivered,2018-01-27,1,1,1,0,0,1,1,0,"On time",11,0,5,1,179.90,21.75
44806,76341,PE,delivered,2017-11-17,1,1,1,0,0,1,1,0,"On time",11,0,5,3,1038.00,389.25
44807,69921,CE,shipped,2018-01-28,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,26.99,25.63
44808,46896,SP,delivered,2018-03-21,1,1,1,0,0,1,0,1,Late,26,4,1,1,110.99,62.81
44809,27001,SC,delivered,2018-04-03,1,1,1,0,0,1,1,0,"On time",13,0,5,1,47.00,22.06
44810,95274,ES,delivered,2017-08-10,1,1,1,0,0,1,1,0,"On time",14,0,5,1,65.00,25.73
44811,79281,SP,delivered,2018-06-13,1,1,1,0,0,1,1,0,"On time",7,0,4,1,269.00,14.54
44812,42824,SP,delivered,2018-08-25,1,1,1,0,0,1,1,0,"On time",5,0,5,1,49.90,20.99
44813,37665,GO,delivered,2017-05-09,1,1,1,0,0,1,1,0,"On time",16,0,4,1,125.55,17.32
44814,46836,MG,delivered,2017-12-05,1,1,1,0,0,1,1,0,"On time",7,0,4,1,12.49,12.48
44815,29046,PR,delivered,2018-03-17,1,1,1,0,0,1,1,0,"On time",4,0,5,1,78.90,7.74
44816,47971,SP,delivered,2018-06-28,1,1,1,0,0,1,1,0,"On time",7,0,5,1,19.99,12.80
44817,51684,SP,delivered,2018-03-20,1,1,1,0,0,1,1,0,"On time",9,0,5,2,129.80,54.76
44818,11692,SP,delivered,2017-08-21,1,1,1,0,0,1,1,0,"On time",3,0,5,1,34.99,7.78
44819,80496,MG,delivered,2017-07-13,1,1,1,0,0,1,1,0,"On time",11,0,5,1,205.00,26.27
44820,62959,SP,delivered,2018-05-13,1,1,1,0,0,1,1,0,"On time",4,0,5,1,179.90,9.02
44821,28205,BA,delivered,2017-08-30,1,1,1,0,0,1,1,0,"On time",19,0,5,1,24.90,34.15
44822,75920,CE,delivered,2017-10-25,1,1,1,0,0,1,1,0,"On time",7,0,5,1,28.99,25.63
44823,45173,MA,delivered,2018-08-07,1,1,1,0,0,1,1,0,"On time",15,0,5,1,749.00,55.96
44824,12295,PA,delivered,2017-04-07,1,1,1,0,0,1,1,0,"On time",12,0,5,1,199.99,30.33
44825,43339,SP,delivered,2017-09-07,1,1,1,0,0,1,1,0,"On time",12,0,4,1,59.90,13.44
44826,56705,DF,delivered,2018-04-18,1,1,1,0,0,1,1,0,"On time",8,0,5,1,120.00,29.10
44827,63793,SP,unavailable,2017-10-17,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
44828,15527,MG,delivered,2017-10-29,1,1,1,0,0,1,1,0,"On time",5,0,5,1,126.90,14.62
44829,9028,MG,delivered,2018-02-07,1,1,1,0,0,1,1,0,"On time",12,0,2,1,44.99,14.10
44830,5035,SP,delivered,2018-02-11,1,1,1,0,0,1,1,0,"On time",15,0,5,1,74.90,15.27
44831,5558,SP,delivered,2018-03-02,1,1,1,0,0,1,0,1,Late,35,16,1,1,179.90,15.01
44832,80399,RJ,delivered,2018-07-20,1,1,1,0,0,1,1,0,"On time",4,0,5,1,99.00,8.11
44833,85798,SP,delivered,2017-10-03,1,1,1,0,0,1,1,0,"On time",8,0,4,1,24.90,15.10
44834,29913,SC,delivered,2018-01-03,1,1,1,0,0,1,1,0,"On time",8,0,5,1,189.88,17.09
44835,9148,BA,delivered,2018-01-18,1,1,1,0,0,1,1,0,"On time",20,0,4,1,36.90,19.59
44836,39819,PR,delivered,2018-01-10,1,1,1,0,0,1,1,0,"On time",21,0,4,1,84.44,14.46
44837,45102,BA,delivered,2017-06-01,1,1,1,0,0,1,1,0,"On time",11,0,5,1,38.00,16.79
44838,33795,MG,delivered,2017-05-16,1,1,1,0,0,1,0,1,Late,44,2,1,1,389.00,16.45
44839,65034,SP,delivered,2017-09-18,1,1,1,0,0,1,1,0,"On time",5,0,4,1,87.85,13.63
44840,73851,SC,delivered,2017-05-04,1,1,1,0,0,1,1,0,"On time",7,0,5,1,79.90,15.32
44841,88378,MG,delivered,2017-10-18,1,1,1,0,0,1,1,0,"On time",14,0,5,1,349.90,19.02
44842,64253,SP,delivered,2017-05-15,1,1,1,0,0,1,1,0,"On time",7,0,4,1,169.00,17.92
44843,11186,SP,delivered,2018-08-13,1,1,1,0,0,1,1,0,"On time",10,0,5,1,139.90,18.11
44844,73890,SP,delivered,2017-12-14,1,1,1,0,0,1,1,0,"On time",8,0,5,1,24.99,12.48
44845,72884,DF,delivered,2017-11-21,1,1,1,0,0,1,1,0,"On time",9,0,5,1,699.90,22.15
44846,12365,BA,delivered,2017-12-03,1,1,1,0,0,1,1,0,"On time",13,0,1,1,28.99,16.79
44847,78951,RJ,delivered,2017-05-10,1,1,1,0,0,1,1,0,"On time",20,0,4,1,59.99,17.67
44848,20071,MG,delivered,2018-05-07,1,1,1,0,0,1,1,0,"On time",8,0,4,5,278.80,135.60
44849,27426,MG,delivered,2017-02-11,1,1,1,0,0,1,1,0,"On time",9,0,5,1,34.90,14.52
44850,29089,SP,delivered,2018-04-16,1,1,1,0,0,1,1,0,"On time",10,0,5,2,372.00,38.36
44851,11866,MG,delivered,2017-11-27,1,1,1,0,0,1,1,0,"On time",9,0,5,3,179.97,45.54
44852,52662,GO,delivered,2018-08-17,1,1,1,0,0,1,1,0,"On time",8,0,5,1,49.99,13.83
44853,58032,MG,delivered,2018-03-02,1,1,1,0,0,1,0,1,Late,66,41,1,1,119.90,16.60
44854,69192,SP,delivered,2017-05-01,1,1,1,0,0,1,1,0,"On time",14,0,4,1,59.99,13.00
44855,53682,MG,delivered,2017-09-01,1,1,1,0,0,1,1,0,"On time",10,0,4,3,287.70,60.48
44856,29194,SP,delivered,2018-07-30,1,1,1,0,0,1,0,1,Late,28,5,1,1,399.00,144.29
44857,55862,RJ,delivered,2017-01-26,1,1,1,0,0,1,1,0,"On time",12,0,4,1,33.50,15.56
44858,20461,RS,delivered,2018-06-23,1,1,1,0,0,1,1,0,"On time",13,0,5,2,86.00,36.80
44859,28632,SP,delivered,2017-04-29,1,1,1,0,0,1,1,0,"On time",14,0,5,1,259.90,44.62
44860,62288,PE,delivered,2017-05-02,1,1,1,0,0,1,1,0,"On time",14,0,5,1,229.90,27.87
44861,49092,RJ,delivered,2017-11-28,1,1,1,0,0,1,1,0,"On time",3,0,5,1,179.99,14.09
44862,79821,SP,delivered,2018-07-30,1,1,1,0,0,1,1,0,"On time",4,0,3,1,69.90,13.15
44863,73528,SP,delivered,2017-07-13,1,1,1,0,0,1,1,0,"On time",15,0,5,1,144.99,18.73
44864,92610,SP,delivered,2017-10-12,1,1,1,0,0,1,1,0,"On time",8,0,5,1,79.90,16.19
44865,37365,SP,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",3,0,4,1,49.00,7.78
44866,79368,GO,delivered,2017-06-03,1,1,1,0,0,1,1,0,"On time",16,0,4,1,69.00,16.92
44867,15238,SP,shipped,2018-08-12,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,4,1,2150.00,33.15
44868,66070,MG,delivered,2018-01-29,1,1,1,0,0,1,1,0,"On time",19,0,3,1,150.00,15.80
44869,28961,SP,delivered,2018-08-04,1,1,1,0,0,1,1,0,"On time",5,0,5,1,129.99,18.71
44870,2516,SP,delivered,2018-03-14,1,1,1,0,0,1,1,0,"On time",5,0,3,1,48.90,9.26
44871,34569,SP,delivered,2018-04-17,1,1,1,0,0,1,1,0,"On time",6,0,5,1,139.90,17.89
44872,49764,SP,delivered,2018-08-10,1,1,1,0,0,1,1,0,"On time",1,0,5,1,390.00,15.03
44873,64174,CE,delivered,2018-04-27,1,1,1,0,0,1,0,1,Late,35,9,1,1,24.90,19.04
44874,22502,RS,delivered,2018-03-17,1,1,1,0,0,1,0,1,Late,32,8,1,1,119.90,18.42
44875,37079,MG,delivered,2018-08-05,1,1,1,0,0,1,1,0,"On time",4,0,3,1,149.90,23.85
44876,53951,PA,delivered,2018-04-10,1,1,1,0,0,1,1,0,"On time",30,0,4,1,69.90,25.04
44877,14839,SP,delivered,2017-02-15,1,1,1,0,0,1,1,0,"On time",8,0,5,1,199.90,15.16
44878,21605,MG,delivered,2018-01-30,1,1,1,0,0,1,1,0,"On time",17,0,5,1,59.90,15.17
44879,36563,SP,delivered,2018-06-18,1,1,1,0,0,1,1,0,"On time",5,0,5,1,48.90,9.47
44880,5995,MG,delivered,2018-02-25,1,1,1,0,0,1,1,0,"On time",15,0,5,1,144.41,17.45
44881,81734,RJ,delivered,2018-03-27,1,1,1,0,0,1,0,1,Late,37,16,1,1,29.90,18.23
44882,52583,GO,delivered,2018-03-02,1,1,1,0,0,1,1,0,"On time",17,0,5,1,27.99,15.10
44883,420,SP,delivered,2018-06-21,1,1,1,0,0,1,1,0,"On time",4,0,5,2,49.98,14.88
44884,1241,RS,delivered,2017-09-12,1,1,1,0,0,1,1,0,"On time",6,0,5,1,7.00,14.10
44885,73554,SP,delivered,2018-03-23,1,1,1,0,0,1,1,0,"On time",4,0,4,1,99.90,11.79
44886,62217,RJ,delivered,2017-04-27,1,1,1,0,0,1,1,0,"On time",11,0,5,1,18.95,14.52
44887,94905,AL,delivered,2018-06-27,1,1,1,0,0,1,1,0,"On time",12,0,4,1,300.00,21.29
44888,30377,MT,delivered,2018-06-06,1,1,1,0,0,1,1,0,"On time",13,0,4,1,79.90,19.25
44889,39399,SP,delivered,2018-01-11,1,1,1,0,0,1,1,0,"On time",6,0,4,2,370.00,27.26
44890,4128,SP,delivered,2018-03-24,1,1,1,0,0,1,1,0,"On time",9,0,5,1,115.99,14.90
44891,66008,MG,delivered,2017-05-13,1,1,1,0,0,1,1,0,"On time",10,0,4,1,64.90,14.20
44892,2114,RJ,delivered,2018-03-18,1,1,1,0,0,1,0,1,Late,35,5,1,1,69.99,15.37
44893,78367,SP,delivered,2017-07-06,1,1,1,0,0,1,1,0,"On time",12,0,4,1,154.90,14.10
44894,43077,SP,delivered,2018-05-23,1,1,1,0,0,1,1,0,"On time",3,0,4,1,23.90,7.39
44895,76196,SC,delivered,2018-05-10,1,1,1,0,0,1,1,0,"On time",12,0,4,1,24.90,18.23
44896,40248,CE,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",26,0,4,1,93.90,37.80
44897,58037,SP,delivered,2018-06-19,1,1,1,0,0,1,1,0,"On time",2,0,4,3,105.00,22.53
44898,24027,MG,delivered,2018-05-21,1,1,1,0,0,1,1,0,"On time",15,0,4,1,49.90,14.43
44899,31722,CE,delivered,2018-05-08,1,1,1,0,0,1,0,1,Late,27,3,5,1,35.90,22.41
44900,91460,RJ,delivered,2017-02-18,1,1,1,0,0,1,1,0,"On time",31,0,5,1,36.99,14.52
44901,93176,SP,delivered,2018-04-08,1,1,1,0,0,1,1,0,"On time",10,0,4,1,120.00,18.72
44902,56164,MG,delivered,2018-01-08,1,1,1,0,0,1,1,0,"On time",9,0,1,2,121.98,32.38
44903,20649,RS,delivered,2018-06-08,1,1,1,0,0,1,1,0,"On time",11,0,5,2,99.40,26.94
44904,30910,SP,delivered,2018-03-22,1,1,1,0,0,1,1,0,"On time",6,0,5,2,25.98,14.78
44905,28923,RJ,delivered,2017-10-31,1,1,1,0,0,1,1,0,"On time",16,0,5,1,219.00,41.92
44906,31691,PE,delivered,2018-04-02,1,1,1,0,0,1,1,0,"On time",11,0,5,1,117.30,27.05
44907,89085,SP,delivered,2017-11-27,1,1,1,0,0,1,1,0,"On time",4,0,5,1,699.00,33.68
44908,45398,MG,delivered,2017-02-28,1,1,1,0,0,1,1,0,"On time",15,0,4,3,74.25,46.68
44909,31984,SP,delivered,2018-05-10,1,1,1,0,0,1,1,0,"On time",8,0,5,1,99.99,16.67
44910,85203,RJ,delivered,2017-06-06,1,1,1,0,0,1,1,0,"On time",13,0,5,1,49.50,17.60
44911,55927,RS,delivered,2017-05-28,1,1,1,0,0,1,1,0,"On time",9,0,5,1,49.99,16.11
44912,28113,SP,delivered,2017-11-28,1,1,1,0,0,1,1,0,"On time",6,0,5,1,23.99,7.78
44913,9780,SP,delivered,2018-08-07,1,1,1,0,0,1,1,0,"On time",6,0,5,1,559.90,39.15
44914,62163,SP,delivered,2018-03-14,1,1,1,0,0,1,0,1,Late,14,2,4,1,40.00,11.15
44915,67889,AM,delivered,2018-07-28,1,1,1,0,0,1,1,0,"On time",18,0,4,1,199.08,24.11
44916,60751,SP,delivered,2018-05-02,1,1,1,0,0,1,0,1,Late,71,50,4,1,175.90,30.36
44917,55237,SP,delivered,2018-01-17,1,1,1,0,0,1,1,0,"On time",14,0,3,1,139.99,14.37
44918,87937,SP,delivered,2018-06-24,1,1,1,0,0,1,1,0,"On time",2,0,4,1,44.99,7.58
44919,83847,RS,delivered,2018-06-30,1,1,1,0,0,1,1,0,"On time",20,0,5,1,67.90,18.58
44920,15214,SP,delivered,2017-06-19,1,1,1,0,0,1,1,0,"On time",11,0,5,1,10.90,11.85
44921,62266,RS,delivered,2018-06-27,1,1,1,0,0,1,1,0,"On time",6,0,5,1,699.99,27.89
44922,86907,RJ,delivered,2018-06-25,1,1,1,0,0,1,1,0,"On time",9,0,5,1,432.00,24.95
44923,16810,PR,delivered,2017-05-19,1,1,1,0,0,1,1,0,"On time",11,0,5,1,229.99,18.86
44924,3817,SP,delivered,2017-12-09,1,1,1,0,0,1,1,0,"On time",18,0,5,1,19.90,15.10
44925,84828,PR,delivered,2018-04-18,1,1,1,0,0,1,1,0,"On time",9,0,5,1,110.00,0.00
44926,85194,SP,delivered,2017-07-11,1,1,1,0,0,1,1,0,"On time",8,0,5,1,109.90,8.51
44927,95316,SP,delivered,2018-04-08,1,1,1,0,0,1,1,0,"On time",2,0,4,1,99.00,12.60
44928,33102,SP,delivered,2018-03-19,1,1,1,0,0,1,0,1,Late,12,2,4,2,78.00,17.76
44929,5045,SP,delivered,2017-11-21,1,1,1,0,0,1,1,0,"On time",2,0,5,1,79.50,13.11
44930,16163,SP,delivered,2017-11-18,1,1,1,0,0,1,1,0,"On time",9,0,5,1,23.90,7.78
44931,68477,DF,delivered,2017-02-06,1,1,1,0,0,1,1,0,"On time",7,0,4,1,119.99,17.27
44932,38070,RJ,delivered,2018-05-04,1,1,1,0,0,1,1,0,"On time",12,0,4,1,48.00,18.23
44933,3252,PR,delivered,2017-05-08,1,1,1,0,0,1,1,0,"On time",8,0,4,1,182.90,18.53
44934,40622,GO,delivered,2018-01-16,1,1,1,0,0,1,1,0,"On time",14,0,4,1,99.00,17.94
44935,16711,SP,delivered,2018-05-15,1,1,1,0,0,1,1,0,"On time",8,0,3,1,45.90,22.93
44936,83688,SP,delivered,2018-03-31,1,1,1,0,0,1,1,0,"On time",4,0,5,1,37.90,8.82
44937,11080,SP,delivered,2017-11-13,1,1,1,0,0,1,1,0,"On time",8,0,5,1,257.60,16.55
44938,34969,MG,delivered,2018-02-19,1,1,1,0,0,1,1,0,"On time",8,0,5,1,99.90,23.57
44939,10641,PR,delivered,2018-06-06,1,1,1,0,0,1,1,0,"On time",9,0,5,1,260.00,23.53
44940,7028,SP,delivered,2018-06-04,1,1,1,0,0,1,1,0,"On time",5,0,5,2,152.00,29.24
44941,49466,PR,delivered,2018-04-28,1,1,1,0,0,1,1,0,"On time",12,0,5,2,276.00,78.52
44942,62819,SP,delivered,2018-03-16,1,1,1,0,0,1,1,0,"On time",11,0,5,1,21.90,12.79
44943,72597,MG,delivered,2017-02-27,1,1,1,0,0,1,1,0,"On time",12,0,4,1,59.50,13.00
44944,47527,ES,delivered,2018-06-10,1,1,1,0,0,1,1,0,"On time",18,0,5,1,89.90,19.60
44945,30202,PR,delivered,2017-04-26,1,1,1,0,0,1,1,0,"On time",14,0,5,1,55.00,11.78
44946,20902,MG,delivered,2017-12-02,1,1,1,0,0,1,1,0,"On time",9,0,1,1,89.99,16.39
44947,28610,RS,delivered,2018-03-22,1,1,1,0,0,1,1,0,"On time",19,0,4,1,149.00,18.92
44948,59634,SP,delivered,2018-04-28,1,1,1,0,0,1,0,1,Late,26,1,5,1,59.99,12.86
44949,80053,RJ,delivered,2018-04-20,1,1,1,0,0,1,1,0,"On time",7,0,5,1,110.00,0.00
44950,3940,RJ,delivered,2018-01-26,1,1,1,0,0,1,1,0,"On time",19,0,4,1,106.99,30.59
44951,24829,SP,delivered,2017-11-19,1,1,1,0,0,1,1,0,"On time",7,0,5,1,16.00,7.78
44952,20007,SP,delivered,2018-06-16,1,1,1,0,0,1,1,0,"On time",12,0,5,1,109.99,57.25
44953,49410,MG,delivered,2018-03-05,1,1,1,0,0,1,0,1,Late,22,5,1,2,139.80,39.96
44954,50927,SP,delivered,2018-01-16,1,1,1,0,0,1,1,0,"On time",8,0,4,1,410.00,15.89
44955,87681,SP,delivered,2017-12-06,1,1,1,0,0,1,1,0,"On time",5,0,4,1,25.90,7.78
44956,80025,SP,delivered,2017-07-28,1,1,1,0,0,1,1,0,"On time",15,0,4,1,45.00,9.94
44957,12313,SP,delivered,2018-03-21,1,1,1,0,0,1,1,0,"On time",7,0,4,1,39.99,8.29
44958,72766,MS,delivered,2017-05-16,1,1,1,0,0,1,1,0,"On time",14,0,5,1,72.69,19.75
44959,55356,MG,unavailable,2017-02-14,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
44960,66653,BA,delivered,2017-12-28,1,1,1,0,0,1,1,0,"On time",7,0,4,1,599.00,27.76
44961,78405,SP,delivered,2017-08-31,1,1,1,0,0,1,1,0,"On time",5,0,1,1,11.40,8.27
44962,70089,BA,delivered,2018-05-07,1,1,1,0,0,1,0,1,Late,30,7,4,1,69.90,0.00
44963,45113,SP,delivered,2017-05-16,1,1,1,0,0,1,1,0,"On time",6,0,5,1,89.18,9.44
44964,65546,SP,delivered,2018-05-27,1,1,1,0,0,1,1,0,"On time",12,0,3,1,39.00,12.79
44965,22329,MS,delivered,2017-12-14,1,1,1,0,0,1,1,0,"On time",14,0,5,1,129.00,18.15
44966,41816,MG,delivered,2018-06-14,1,1,1,0,0,1,1,0,"On time",11,0,3,1,110.32,15.87
44967,25877,RJ,delivered,2018-08-02,1,1,1,0,0,1,1,0,"On time",20,0,5,1,61.40,22.36
44968,70250,RS,delivered,2017-05-23,1,1,1,0,0,1,1,0,"On time",17,0,4,1,84.00,16.84
44969,86480,MG,delivered,2017-05-25,1,1,1,0,0,1,1,0,"On time",7,0,5,1,539.90,15.28
44970,8279,MS,delivered,2018-02-12,1,1,1,0,0,1,1,0,"On time",15,0,5,1,29.99,15.10
44971,35788,RJ,delivered,2018-05-02,1,1,1,0,0,1,1,0,"On time",13,0,4,1,169.90,27.27
44972,32248,BA,delivered,2018-07-19,1,1,1,0,0,1,1,0,"On time",7,0,5,1,157.90,24.26
44973,91016,SP,delivered,2018-07-06,1,1,1,0,0,1,1,0,"On time",7,0,2,2,146.00,23.06
44974,73421,RS,delivered,2017-06-12,1,1,1,0,0,1,1,0,"On time",9,0,4,1,69.99,17.74
44975,90262,ES,delivered,2017-04-19,1,1,1,0,0,1,1,0,"On time",14,0,5,1,159.99,33.40
44976,93986,PR,delivered,2018-06-09,1,1,1,0,0,1,1,0,"On time",10,0,5,1,473.00,46.89
44977,9237,SP,delivered,2017-06-15,1,1,1,0,0,1,1,0,"On time",4,0,2,1,35.99,11.73
44978,58226,MG,delivered,2018-01-08,1,1,1,0,0,1,1,0,"On time",5,0,5,1,99.90,22.57
44979,33951,SP,delivered,2017-05-12,1,1,1,0,0,1,0,1,Late,24,6,3,1,99.99,16.33
44980,76286,SP,delivered,2018-06-03,1,1,1,0,0,1,1,0,"On time",2,0,5,1,49.00,7.39
44981,63117,SP,delivered,2017-08-22,1,1,1,0,0,1,1,0,"On time",2,0,4,1,21.99,7.78
44982,60287,MG,delivered,2018-05-08,1,1,1,0,0,1,0,1,Late,24,3,3,1,39.50,18.23
44983,62481,RJ,delivered,2017-08-06,1,1,1,0,0,1,1,0,"On time",16,0,2,1,6.00,15.10
44984,82302,RJ,delivered,2017-09-20,1,1,1,0,0,1,1,0,"On time",16,0,1,2,79.80,35.20
44985,66937,RJ,delivered,2018-01-27,1,1,1,0,0,1,1,0,"On time",12,0,5,1,54.90,16.63
44986,86772,SP,delivered,2018-07-18,1,1,1,0,0,1,1,0,"On time",5,0,5,2,84.00,36.78
44987,91147,PR,delivered,2017-01-11,1,1,1,0,0,1,1,0,"On time",6,0,5,1,97.99,19.28
44988,45239,DF,delivered,2018-03-31,1,1,1,0,0,1,1,0,"On time",14,0,5,2,79.98,30.46
44989,32471,RJ,delivered,2018-06-18,1,1,1,0,0,1,1,0,"On time",8,0,5,1,25.60,18.28
44990,53981,SP,delivered,2018-05-31,1,1,1,0,0,1,1,0,"On time",6,0,5,1,65.00,11.15
44991,26343,PB,delivered,2018-02-16,1,1,1,0,0,1,1,0,"On time",13,0,3,1,234.99,22.44
44992,39645,SP,delivered,2018-04-12,1,1,1,0,0,1,1,0,"On time",6,0,5,2,68.80,22.73
44993,636,PR,delivered,2018-03-17,1,1,1,0,0,1,1,0,"On time",10,0,4,1,129.00,40.29
44994,8076,CE,delivered,2018-01-19,1,1,1,0,0,1,1,0,"On time",28,0,3,1,558.50,45.94
44995,40660,BA,delivered,2017-06-23,1,1,1,0,0,1,1,0,"On time",18,0,4,1,259.99,73.05
44996,7751,BA,delivered,2018-08-04,1,1,1,0,0,1,1,0,"On time",14,0,4,1,215.00,23.44
44997,48408,MG,delivered,2018-05-14,1,1,1,0,0,1,1,0,"On time",7,0,4,1,25.99,18.23
44998,37018,RS,delivered,2018-01-17,1,1,1,0,0,1,1,0,"On time",13,0,5,1,25.90,15.11
44999,62415,SP,delivered,2018-06-06,1,1,1,0,0,1,1,0,"On time",8,0,4,1,174.99,11.85
